index,task_id,domain,scene_id,task_category,motion_type,source_image_path,exported_image_path
488,vsec_227,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_08.jpg,reports/video_generation_500_images/488__vsec_227__visual_security__vsec_surveillance_blind_spot_sweep__ref_08.jpg
489,vsec_228,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_09.jpg,reports/video_generation_500_images/489__vsec_228__visual_security__vsec_surveillance_blind_spot_sweep__ref_09.jpg
490,vsec_229,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_10.jpg,reports/video_generation_500_images/490__vsec_229__visual_security__vsec_surveillance_blind_spot_sweep__ref_10.jpg
491,vsec_232,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_13.jpg,reports/video_generation_500_images/491__vsec_232__visual_security__vsec_surveillance_blind_spot_sweep__ref_13.jpg
492,vsec_233,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_14.jpg,reports/video_generation_500_images/492__vsec_233__visual_security__vsec_surveillance_blind_spot_sweep__ref_14.jpg
493,vsec_001,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_01.jpg,reports/video_generation_500_images/493__vsec_001__visual_security__vsec_unregistered_vehicle_intrusion__ref_01.jpg
494,vsec_002,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_02.jpg,reports/video_generation_500_images/494__vsec_002__visual_security__vsec_unregistered_vehicle_intrusion__ref_02.jpg
495,vsec_003,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_03.jpg,reports/video_generation_500_images/495__vsec_003__visual_security__vsec_unregistered_vehicle_intrusion__ref_03.jpg
496,vsec_004,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_04.jpg,reports/video_generation_500_images/496__vsec_004__visual_security__vsec_unregistered_vehicle_intrusion__ref_04.jpg
497,vsec_005,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_05.jpg,reports/video_generation_500_images/497__vsec_005__visual_security__vsec_unregistered_vehicle_intrusion__ref_05.jpg
498,vsec_239,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_12.jpg,reports/video_generation_500_images/498__vsec_239__visual_security__vsec_unregistered_vehicle_intrusion__ref_12.jpg
499,vsec_241,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_14.jpg,reports/video_generation_500_images/499__vsec_241__visual_security__vsec_unregistered_vehicle_intrusion__ref_14.jpg
500,vsec_242,visual_security,vsec_unregistered_vehicle_intrusion,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_15.jpg,reports/video_generation_500_images/500__vsec_242__visual_security__vsec_unregistered_vehicle_intrusion__ref_15.jpg
