task_id,content_difficulty_level,content_difficulty_score,original_difficulty_level,domain,task_category,scene_id,motion_type,viewpoint_motion_target,content_difficulty_factors
vsec_091,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_092,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_108,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_109,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_111,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_114,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_115,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_116,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_117,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_118,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_119,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_121,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_131,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_141,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_144,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_145,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_146,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_147,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_151,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_152,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_153,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_154,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_155,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_156,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_157,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_159,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_160,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_163,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_165,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_166,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_167,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_guard_removed_conveyor,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_168,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_169,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_170,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_171,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_173,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_175,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_176,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_178,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_179,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_186,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_187,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_conveyor_jam_loto_clearance,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_189,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_190,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_192,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_193,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_195,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_196,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_197,medium,4.5,adversarial,visual_security,industrial_logic_and_compliance,vsec_electrical_cabinet_smoke_isolation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_201,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_203,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_207,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_209,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_212,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_214,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_216,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_217,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_227,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_228,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_229,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_232,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_233,hard,5.35,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_239,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_241,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_242,medium,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_243,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_245,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_246,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_247,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_248,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_249,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_251,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
